R_km,M_sun
9.540883770834428290e+00,1.507635510014264879e+00
9.549261791994648974e+00,1.504688226554524277e+00
9.557537745462701295e+00,1.501740943094783676e+00
9.562849921392857055e+00,1.499829344398234898e+00
9.565415430668924301e+00,1.498793659635043074e+00
9.572637715732739139e+00,1.495846376175302694e+00
9.580029766677915504e+00,1.492899092715561871e+00
9.587732869142264747e+00,1.489951809255821491e+00
9.595877927889427284e+00,1.487004525796080889e+00
9.604571235129933271e+00,1.484057242336340288e+00
9.613880364017989066e+00,1.481109958876599686e+00
9.623822331113906614e+00,1.478162675416859084e+00
9.633126829870651164e+00,1.475549971648322911e+00
9.634179647399092161e+00,1.475215391957118483e+00
9.643630061325591640e+00,1.472268108497377881e+00
9.653405821712567558e+00,1.469320825037637279e+00
9.663370667053065688e+00,1.466373541577896678e+00
9.673369370807018086e+00,1.463426258118156076e+00
9.683244567518437762e+00,1.460478974658415474e+00
9.692853469302839642e+00,1.457531691198675095e+00
9.702082394573976032e+00,1.454584407738934493e+00
9.703403738348447050e+00,1.454133695517813019e+00
9.709980416427674399e+00,1.451637124279193891e+00
9.717398328184504663e+00,1.448689840819453289e+00
9.724523356404375818e+00,1.445742557359712688e+00
9.731413657080867807e+00,1.442795273899972086e+00
9.738156134029402722e+00,1.439847990440231484e+00
9.744859474296855950e+00,1.436900706980490883e+00
9.751646440993448905e+00,1.433953423520750281e+00
9.758646628839994008e+00,1.431006140061009679e+00
9.765990859061828289e+00,1.428058856601269078e+00
9.773680646826241158e+00,1.425158714028263773e+00
9.773799954589753369e+00,1.425111573141528698e+00
9.781709140462455210e+00,1.422164289681788096e+00
9.790366591333789614e+00,1.419217006222047495e+00
9.799887901022257708e+00,1.416269722762306893e+00
9.810406140814277975e+00,1.413322439302566291e+00
9.822085794915601298e+00,1.410375155842825690e+00
9.835137521863389409e+00,1.407427872383085088e+00
9.843957555304037044e+00,1.405646827819899247e+00
9.849429901767413398e+00,1.404480588923344486e+00
9.864955677356642028e+00,1.401533305463603885e+00
9.882707878256868028e+00,1.398586022003863283e+00
9.903176978777318951e+00,1.395638738544122681e+00
9.914234463781832929e+00,1.394251640540522530e+00
9.925936593994830304e+00,1.392691455084382079e+00
9.951543556277423264e+00,1.389744171624641478e+00
9.981736431693549960e+00,1.386796888164901098e+00
9.984511372259627038e+00,1.386559883135940252e+00
1.001489693196757891e+01,1.383849604705160496e+00
1.005426286633923638e+01,1.380902321245419895e+00
1.005478828073742470e+01,1.380867655301910801e+00
1.009825231520321509e+01,1.377955037785679293e+00
1.012506518921521703e+01,1.376418634077918091e+00
1.014999880478646510e+01,1.375007754325938691e+00
1.019534209769301292e+01,1.372779447603520664e+00
1.021070001913045644e+01,1.372060470866198090e+00
1.026561900617080703e+01,1.369780677975054761e+00
1.028324119096052591e+01,1.369113187406457488e+00
1.033589591464860291e+01,1.367300504551948404e+00
1.037388805943989745e+01,1.366165903946716664e+00
1.040617282312639880e+01,1.365265520434711499e+00
1.047644973160419291e+01,1.363640138812067359e+00
1.049966650580781469e+01,1.363218620486976285e+00
1.054672664008198879e+01,1.362387099207915453e+00
