R_km,M_sun
9.387203833760523253e+00,1.211638335309377590e+00
9.386233807432127207e+00,1.211436714001448367e+00
9.376024139170747063e+00,1.209267282157310719e+00
9.366306154638401438e+00,1.207097850313172849e+00
9.357186214262281254e+00,1.204928418469035201e+00
9.348730833523406503e+00,1.202758986624897330e+00
9.340966058670565175e+00,1.200589554780759682e+00
9.333882169223072012e+00,1.198420122936621812e+00
9.328727080619792389e+00,1.196689473639073631e+00
9.327340582308295325e+00,1.196250691092484164e+00
9.321029163728722366e+00,1.194081259248346294e+00
9.315303780273548995e+00,1.191911827404208646e+00
9.310122507728110008e+00,1.189742395560070998e+00
9.305462533687000715e+00,1.187572963715933128e+00
9.301330171429228244e+00,1.185403531871795257e+00
9.297768623860552140e+00,1.183234100027657609e+00
9.294863220026691408e+00,1.181064668183519739e+00
9.292744022469005216e+00,1.178895236339382091e+00
9.291585736553171770e+00,1.176725804495244221e+00
9.291604723060899573e+00,1.174556372651106351e+00
9.293052665022596415e+00,1.172386940806968703e+00
9.296206187997958281e+00,1.170217508962831054e+00
9.301351672308303620e+00,1.168048077118693184e+00
9.308764861452276662e+00,1.165878645274555314e+00
9.318685865087990905e+00,1.163709213430417666e+00
9.328727080619792389e+00,1.161971092651381765e+00
9.331196361149435958e+00,1.161539781586280018e+00
9.345993953512353514e+00,1.159370349742142148e+00
9.363399296855639875e+00,1.157200917898004278e+00
9.383248847108992763e+00,1.155031486053866630e+00
9.387203833760523253e+00,1.154634037019529158e+00
9.404697143212839450e+00,1.152862054209728981e+00
9.427731719862354254e+00,1.150692622365591111e+00
9.445680586901254117e+00,1.149092254985328188e+00
9.452014991877177863e+00,1.148523190521453241e+00
9.476923183995401345e+00,1.146353758677315593e+00
9.502846516325661241e+00,1.144184326833177945e+00
9.504157340041984980e+00,1.144076690145935604e+00
9.529402207419359172e+00,1.142014894989040075e+00
9.557149815075552723e+00,1.139845463144901982e+00
9.562634093182715844e+00,1.139428623058733603e+00
9.586496291161411776e+00,1.137676031300764556e+00
9.617759933229093505e+00,1.135506599456626686e+00
9.621110846323446708e+00,1.135282157926650104e+00
9.652290229170210623e+00,1.133337167612489038e+00
9.679587599464177572e+00,1.131737709386367641e+00
9.690380882534327611e+00,1.131167735768351168e+00
9.733590778192484194e+00,1.128998303924213520e+00
9.738064352604908436e+00,1.128782308063684070e+00
9.784434687068657155e+00,1.126828872080075650e+00
9.796541105745639300e+00,1.126337692137052482e+00
9.845150756697911731e+00,1.124659440235938002e+00
9.855017858886370163e+00,1.124326925707884728e+00
9.913494612027101027e+00,1.122683275247015722e+00
9.921969982876055028e+00,1.122490008391800131e+00
9.971971365167831891e+00,1.121360725380461831e+00
1.003044811830856275e+01,1.120357596148450874e+00
1.003350301330555894e+01,1.120320576547662483e+00
1.008892487144929540e+01,1.119656018951563636e+00
