1.351722446712637193e+00 9.261298819236134960e+00
1.407326391247797348e+00 8.681937431809259920e+00
1.592374063235978632e+00 9.555497249854781217e+00
1.446447030086283947e+00 9.863023809522523777e+00
1.297803252335874680e+00 9.055162155455768414e+00
1.474483799444999299e+00 1.034159641893233683e+01
1.460946668292954831e+00 8.932508887567074396e+00
1.530131583649859905e+00 9.630110691168683346e+00
1.515145331444690324e+00 9.509971935748460226e+00
1.458031464956530465e+00 1.019834393066936329e+01
1.445271832759683184e+00 9.975582563452260132e+00
1.353240960629514156e+00 8.451274598428836882e+00
1.343369962420241315e+00 7.761333332016436160e+00
1.492941682326831998e+00 9.099195661966243520e+00
1.453567741943779801e+00 9.889640587023459162e+00
1.331167606800599756e+00 9.420203062348280199e+00
1.457417742325169296e+00 1.026359739520993308e+01
1.536517135707885284e+00 9.376694985084785827e+00
1.422039366898810941e+00 9.553297773910461643e+00
1.408860171920796267e+00 8.620180265547281451e+00
1.324974056825045210e+00 8.999763354061563803e+00
1.341379076876833443e+00 9.758610326098121845e+00
1.501750384058171628e+00 9.509367238082969465e+00
1.519481357596538906e+00 8.959605850806385163e+00
1.498729257712521301e+00 9.610262364602190743e+00
1.480239702970033377e+00 8.932916748853729771e+00
1.488636354212087509e+00 1.013848906766494373e+01
1.424579643424217945e+00 8.652418753892504810e+00
1.407849450489037757e+00 7.639665487005405708e+00
1.440514403791989695e+00 8.073670564100536851e+00
1.457411434207658063e+00 1.148052660954875748e+01
1.364760855571932163e+00 9.462597963289752556e+00
1.459265141059587378e+00 9.143949815616986498e+00
1.456812888645548476e+00 9.473214840707015583e+00
1.470521806553126476e+00 9.754987939576086120e+00
1.415998543279959332e+00 1.108326500634763079e+01
1.509241030189228283e+00 9.409937196083159705e+00
1.490213658857579615e+00 1.152546839327026085e+01
1.494555945423595045e+00 9.579392070772771106e+00
1.529444314501708035e+00 1.172565609993840319e+01
1.445041379558701822e+00 1.038169115061245584e+01
1.493467725140660063e+00 1.006822271478541708e+01
1.410900062588288373e+00 7.223722890585841938e+00
1.477285540441921174e+00 9.386382629816942824e+00
1.508071830626207088e+00 9.765904639019300504e+00
1.475479956432847350e+00 9.618899939125761023e+00
1.437421546338730538e+00 9.397041668187014807e+00
1.542306889111058510e+00 9.970984856141200225e+00
1.421832710725593474e+00 8.726577301992033853e+00
1.374570196161525093e+00 9.621388475426730480e+00
1.360276795751085066e+00 1.020461825148167279e+01
1.467561797919664901e+00 9.709155621271335690e+00
1.423096372285953537e+00 1.084861843743695076e+01
1.509944562520295186e+00 8.695737563880918231e+00
1.415781728695973518e+00 8.995855188560543780e+00
1.379628890568556532e+00 8.537080691102779895e+00
1.451612513058894383e+00 1.094599465792376414e+01
1.419954952043744001e+00 8.347679534577533644e+00
1.465251567898756990e+00 1.038425065909200029e+01
1.377657023021239269e+00 9.079758111894706829e+00
1.410791727009387486e+00 9.200976017583565536e+00
1.352171803472889566e+00 9.149345291403724545e+00
1.346347116312329284e+00 1.105813911796074223e+01
1.457201365933184611e+00 9.722480048690931298e+00
1.414696694032303581e+00 8.423318533623577409e+00
1.391359796482391831e+00 9.456206624601792399e+00
1.453813775382865492e+00 7.965359114882844871e+00
1.367933021391769977e+00 9.548914991625281345e+00
1.389506127703962868e+00 8.260341515257051626e+00
1.463494027803899700e+00 1.078931169737149887e+01
1.532574698418137427e+00 1.017813436680470573e+01
1.512972596498000755e+00 9.707532100544444376e+00
1.569661496773472553e+00 1.130751411122482075e+01
1.369240363532389093e+00 8.037230418134900134e+00
1.369789097372420050e+00 1.033433808497409601e+01
1.360020014737898686e+00 8.901275372882521353e+00
1.418224450787656465e+00 8.687078382205966065e+00
1.461060496720025581e+00 1.019244338960584173e+01
1.363657299391886957e+00 9.693628697018676021e+00
1.475017700684210453e+00 1.169766933463374059e+01
1.419377375374571537e+00 9.641216578881243393e+00
1.390351430134624922e+00 1.054047668293732265e+01
1.478273136788930131e+00 9.345706769886925613e+00
1.416583432207802140e+00 1.183527889356829554e+01
1.510802532360951966e+00 1.099107839428224054e+01
1.612850431345548952e+00 9.138496309666653161e+00
1.436087073257105606e+00 8.536680875653882339e+00
1.393736885741134746e+00 1.037255217103130178e+01
1.287776407166996817e+00 7.227759980710807497e+00
1.504454338790244261e+00 9.576443413670279625e+00
1.491600271693376722e+00 9.729487268010382550e+00
1.414467033181616706e+00 9.433115144247276262e+00
1.581841570394619367e+00 1.110202958999807876e+01
1.384165068224394446e+00 9.899647368467185515e+00
1.501199825200393523e+00 9.662483774486856802e+00
1.332319463708547147e+00 8.571953245595167914e+00
1.429811713846008692e+00 9.867226211000453162e+00
1.535579929209686334e+00 8.783159877840375884e+00
1.297062886199359388e+00 9.743823484800845591e+00
1.389291881759235903e+00 8.690254663097855214e+00
1.412428239560910015e+00 9.727303848048032719e+00
1.422287183157787460e+00 1.134200722205254053e+01
1.445459484522899185e+00 9.226679563147232699e+00
1.374562132794208358e+00 9.269213019994168690e+00
1.599280083960667120e+00 9.506360798456235273e+00
1.495306304119105700e+00 9.664457405583506855e+00
1.479813298180621350e+00 9.702134927850263324e+00
1.410881386323368236e+00 8.918230648590869336e+00
1.345493303619767600e+00 8.733854058967573053e+00
1.478639621113241098e+00 8.854784839332687341e+00
1.430447433889860065e+00 8.728484003227402255e+00
1.435756514885611956e+00 1.026267964114906661e+01
1.390689052286157690e+00 1.014021640638361532e+01
1.482981415131124026e+00 1.008446756818447199e+01
1.538344352865629538e+00 9.859856860914726795e+00
1.399366314578587733e+00 8.567984811663404088e+00
1.443791378561387173e+00 1.101783096208665924e+01
1.371996268627047932e+00 9.600299020297367036e+00
1.406379204198572097e+00 8.987304306761359385e+00
1.461102381732518607e+00 9.168749946785149874e+00
1.444961992850222199e+00 1.003109678913238412e+01
1.459591079082030118e+00 9.656046026841442753e+00
1.509621900228553582e+00 9.756964006203681095e+00
1.513713643708166856e+00 1.021331700561054134e+01
1.399590581250652610e+00 9.920883590337460589e+00
1.509692793543767397e+00 8.911197504000723413e+00
1.490403364685327636e+00 1.053811582889843024e+01
1.382120570597659359e+00 1.051080344573877667e+01
1.343342100441373921e+00 8.771009993765858326e+00
1.394090552519233972e+00 1.100911014505507879e+01
1.496595209148101624e+00 9.590037361516802861e+00
1.418179756276754411e+00 9.981445477611586625e+00
1.375838200548836543e+00 9.400061423418364370e+00
1.513592149198400794e+00 9.265893348718252653e+00
1.368816884330589456e+00 8.331525132193078775e+00
1.425488805968353700e+00 1.014963948526137827e+01
1.396057089557131592e+00 9.728462566064886019e+00
1.630011033667951637e+00 9.008009137572525304e+00
1.515119450333357154e+00 1.099896988626741390e+01
1.449361487301741969e+00 1.081650650545152459e+01
1.443055760931091669e+00 9.885479497885871325e+00
1.407205505944151724e+00 1.068975089242218246e+01
1.377201935907638175e+00 8.953600668748240565e+00
1.310379341435108147e+00 8.414258387120803206e+00
1.412498987560931507e+00 8.391574189937216488e+00
1.410054819928554304e+00 9.058735040163389485e+00
1.537445969370358823e+00 1.072549908461940760e+01
1.517836516014499315e+00 1.081246521605032385e+01
1.425796199878006432e+00 1.009234842133582788e+01
1.359456425250548772e+00 8.898356088140262798e+00
1.433496755936489064e+00 9.438986859540319685e+00
1.472887423435056187e+00 1.073593815686428243e+01
1.373126502751731204e+00 8.857747571872945258e+00
1.522984452818550993e+00 8.959200496649637913e+00
1.340430165868318646e+00 9.380803737679350718e+00
1.454386047099179402e+00 8.777613072726419219e+00
1.489346432740157322e+00 8.960363540873075294e+00
1.546598483583854655e+00 9.124278733277527920e+00
1.423032456389963896e+00 8.568295253057193861e+00
1.450681880000387336e+00 8.719486354506441828e+00
1.503624301107494343e+00 1.129835398688391201e+01
1.568965568921633746e+00 9.749929769122319456e+00
1.441133261074257765e+00 1.044002580284388060e+01
1.376613624394574131e+00 9.073560599748320854e+00
1.415851198535437394e+00 1.031502362655201566e+01
1.491155959979727497e+00 9.004117028869622175e+00
1.459786566370855798e+00 9.322492583258650711e+00
1.430201684927651540e+00 9.438215366282753038e+00
1.483467172564481018e+00 1.140156561956757564e+01
1.493516484583399251e+00 1.122718142404569974e+01
