R_km,M_sun
1.648317002417412169e+01,2.280907235668112598e+00
1.636442440330554149e+01,2.283707106068705972e+00
1.627550868855469091e+01,2.285449614797403051e+00
1.624567878243696128e+01,2.285971589011453808e+00
1.612693316156838108e+01,2.287762047150160516e+00
1.600818754069980088e+01,2.289125787446215199e+00
1.588944191983122067e+01,2.290120406972221634e+00
1.584126937746147235e+01,2.290406409217713879e+00
1.577069629896264225e+01,2.290842216994633418e+00
1.565195067809406204e+01,2.291331131437596813e+00
1.553320505722548361e+01,2.291628417825605446e+00
1.541445943635690341e+01,2.291798468536277333e+00
1.529571381548832321e+01,2.291913298282908684e+00
1.517696819461974478e+01,2.292058252631628879e+00
1.505822257375116457e+01,2.292330991909239390e+00
1.493947695288258615e+01,2.292825344937448051e+00
1.482073133201400594e+01,2.293596322595583992e+00
1.470198571114542574e+01,2.294616462635648890e+00
1.462388136698977981e+01,2.295363203638025151e+00
1.458324009027684554e+01,2.295776058139253450e+00
1.446449446940826533e+01,2.296871367245340245e+00
1.434574884853968513e+01,2.297610208752014049e+00
1.422700322767110848e+01,2.297803919534723960e+00
1.410825760680252827e+01,2.297347108544114391e+00
1.398951198593394807e+01,2.296206805710820475e+00
1.393343706981529273e+01,2.295363203638025595e+00
1.387076636506536786e+01,2.294506087489776913e+00
1.375202074419678944e+01,2.292391740884165419e+00
1.365889693545764594e+01,2.290406409217713879e+00
1.363327512332821101e+01,2.289905510039505820e+00
1.351452950245962903e+01,2.287380159330226981e+00
1.342958678801254990e+01,2.285449614797403051e+00
1.339578388159105060e+01,2.284742858020131884e+00
1.327703826072247040e+01,2.282250691701820156e+00
1.319467456565502594e+01,2.280492820377091778e+00
1.315829263985389197e+01,2.279790469020207322e+00
1.303954701898531354e+01,2.277527095570030191e+00
1.293921519653278196e+01,2.275536025956780506e+00
1.292080139811673334e+01,2.275210787673036528e+00
1.280205577724815313e+01,2.273019903410980813e+00
1.268608167214419247e+01,2.270579231536469678e+00
1.268331015637957293e+01,2.270526285431425872e+00
1.256456453551099273e+01,2.267960526017855472e+00
1.247589454418143973e+01,2.265622437116158405e+00
1.244581891464241430e+01,2.264860178769018351e+00
1.232707329377383587e+01,2.261253739050416378e+00
1.231040797499150763e+01,2.260665642695847577e+00
1.220832767290525567e+01,2.256952598632826490e+00
1.217852677079469892e+01,2.255708848275536305e+00
1.208958205203667546e+01,2.251719653905194463e+00
1.206984528886500740e+01,2.250752053855225476e+00
1.197723296779883206e+01,2.245795259434914204e+00
1.197083643116809526e+01,2.245430241588416198e+00
1.189318154005519901e+01,2.240838465014602932e+00
1.185209081029951683e+01,2.238187454888711514e+00
1.181648933951351488e+01,2.235881670594292103e+00
1.174442331275729678e+01,2.230924876173980831e+00
1.173334518943093840e+01,2.230163805629564955e+00
1.167179275620923207e+01,2.225968081753669559e+00
1.161459956856235820e+01,2.221774544132178342e+00
1.160393924320259984e+01,2.221011287333358730e+00
1.153507038878707291e+01,2.216054492913047458e+00
1.149585394769377800e+01,2.212966851698229043e+00
1.147113339858517023e+01,2.211097698492736185e+00
1.140971589223137883e+01,2.206140904072425357e+00
1.137710832682519779e+01,2.203178780341281673e+00
1.135340751292492456e+01,2.201184109652114085e+00
1.129987046276247931e+01,2.196227315231803257e+00
1.125836270595661937e+01,2.191648946699050526e+00
1.125447938580171403e+01,2.191270520811491540e+00
1.120677486101736164e+01,2.186313726391181156e+00
1.116656390319042202e+01,2.181356931970869883e+00
1.113961708508803916e+01,2.177587442357061143e+00
1.112950038126653673e+01,2.176400137550558611e+00
1.108963854246996306e+01,2.171443343130247783e+00
1.105392340718816513e+01,2.166486548709936510e+00
1.102111351905438141e+01,2.161529754289625238e+00
1.102087146421946073e+01,2.161493579280454380e+00
1.098079614627090450e+01,2.156572959869314410e+00
1.094327955127166163e+01,2.151616165449003137e+00
1.090830227165659316e+01,2.146659371028691865e+00
1.090212584335088053e+01,2.145784654240626921e+00
1.086725049251285569e+01,2.141702576608381037e+00
1.082790491166688440e+01,2.136745782188070208e+00
1.079205778458805298e+01,2.131788987767758936e+00
1.078338022248230033e+01,2.130566349046326469e+00
1.075147324776344249e+01,2.126832193347447664e+00
1.071233134778072937e+01,2.121875398927136835e+00
1.067711388265126793e+01,2.116918604506825563e+00
1.066463460161372012e+01,2.115083014619883350e+00
1.063883751974678660e+01,2.111961810086514291e+00
1.060111825867621960e+01,2.107005015666203462e+00
1.056795212059449618e+01,2.102048221245892190e+00
1.054588898074514169e+01,2.098362794889355065e+00
1.053641673791434208e+01,2.097091426825580918e+00
1.050230512587394749e+01,2.092134632405270089e+00
1.047298960574223159e+01,2.087177837984958817e+00
1.044769991078331905e+01,2.082221043564647989e+00
1.042714335987656149e+01,2.077601916409552718e+00
1.042521263848578528e+01,2.077264249144336716e+00
1.039901539572782063e+01,2.072307454724025888e+00
1.037618984185239235e+01,2.067350660303714172e+00
1.035618908866596755e+01,2.062393865883403343e+00
1.033857804946189418e+01,2.057437071463092515e+00
1.032296664774264805e+01,2.052480277042781243e+00
1.030897249044803310e+01,2.047523482622469970e+00
1.030839773900798306e+01,2.047307836370108269e+00
1.029175524833202005e+01,2.042566688202159142e+00
1.027576533707291162e+01,2.037609893781847870e+00
1.026087604424294852e+01,2.032653099361537041e+00
1.024690742180199798e+01,2.027696304941225769e+00
1.023382711331885808e+01,2.022739510520914497e+00
1.022169990650979798e+01,2.017782716100603668e+00
1.021062739751879000e+01,2.012825921680292396e+00
1.020070205226021898e+01,2.007869127259981568e+00
1.019198589024504820e+01,2.002912332839670295e+00
1.018965211813940286e+01,2.001374746310721875e+00
1.018270607247568904e+01,1.997955538419359023e+00
1.017440486163924263e+01,1.992998743999048195e+00
1.016790479878119413e+01,1.988041949578736922e+00
1.016319459981942686e+01,1.983085155158425872e+00
1.016027171767626314e+01,1.978128360738114822e+00
1.015911763686022162e+01,1.973171566317803549e+00
1.015963463809995204e+01,1.968214771897492721e+00
1.016155163778870829e+01,1.963257977477181448e+00
1.016433977452761361e+01,1.958301183056870398e+00
1.016720830060797809e+01,1.953344388636559348e+00
1.016924503906399480e+01,1.948387594216248075e+00
1.016970007539016052e+01,1.943430799795937025e+00
1.016831046137065186e+01,1.938474005375625975e+00
1.016550396373286169e+01,1.933517210955315146e+00
1.016236615644343466e+01,1.928560416535003652e+00
1.016038140410675084e+01,1.923603622114692824e+00
1.016106706556479899e+01,1.918646827694381551e+00
1.016565038431224188e+01,1.913690033274070501e+00
1.017490977371822680e+01,1.908733238853759673e+00
1.018925123186098247e+01,1.903776444433448400e+00
1.018965211813940286e+01,1.903669635018171435e+00
1.020649581290951602e+01,1.898819650013137128e+00
1.022941634660042354e+01,1.893862855592826300e+00
1.025933667618255107e+01,1.888906061172515027e+00
1.029800976717861971e+01,1.883949266752203977e+00
1.030839773900798306e+01,1.882816107647125925e+00
1.034428769229704059e+01,1.878992472331892927e+00
1.040060632019340403e+01,1.874035677911581432e+00
1.042714335987656149e+01,1.871912486496405403e+00
1.046375912385026297e+01,1.869078883491270604e+00
