R_km,M_sun
1.588944191983122067e+01,2.169085402855526645e+00
1.584077854478690384e+01,2.171443343130247783e+00
1.577069629896264225e+01,2.174041023351074742e+00
1.570550944960476869e+01,2.176400137550558611e+00
1.565195067809406027e+01,2.178002512569659821e+00
1.553472872309001218e+01,2.181356931970869883e+00
1.553320505722548361e+01,2.181394718610929928e+00
1.541445943635690341e+01,2.184185985767514104e+00
1.531088666140657750e+01,2.186313726391181156e+00
1.529571381548832321e+01,2.186597903551378064e+00
1.517696819461974478e+01,2.188617364821789035e+00
1.505822257375116457e+01,2.190423131756710440e+00
1.499998470770824888e+01,2.191270520811491984e+00
1.493947695288258615e+01,2.192169878163387153e+00
1.482073133201400594e+01,2.194037657195031077e+00
1.470198571114542574e+01,2.196119901144168995e+00
1.469650984397896565e+01,2.196227315231803257e+00
1.458324009027684554e+01,2.198623690199408287e+00
1.447080147673446149e+01,2.201184109652114085e+00
1.446449446940826711e+01,2.201331511674886610e+00
1.434574884853968868e+01,2.204065791474392189e+00
1.424402986409312533e+01,2.206140904072425357e+00
1.422700322767110848e+01,2.206466043256439136e+00
1.410825760680252827e+01,2.208372343614051658e+00
1.398951198593394807e+01,2.209780402237147001e+00
1.387076636506536786e+01,2.210724489427593031e+00
1.378752523190704338e+01,2.211097698492736185e+00
1.375202074419678944e+01,2.211252307466801792e+00
1.363327512332821279e+01,2.211403048119108039e+00
1.351452950245963081e+01,2.211194703393044581e+00
1.349376973754355902e+01,2.211097698492736185e+00
1.339578388159105060e+01,2.210657244122768095e+00
1.327703826072247040e+01,2.209805963562374131e+00
1.315829263985389197e+01,2.208645519802868051e+00
1.303954701898531354e+01,2.207172304072146041e+00
1.297151466864996472e+01,2.206140904072425357e+00
1.292080139811673334e+01,2.205391638078251670e+00
1.280205577724815313e+01,2.203276174536094256e+00
1.270474025793308925e+01,2.201184109652114085e+00
1.268331015637957293e+01,2.200730345651972453e+00
1.256456453551099273e+01,2.197706968952081841e+00
1.251625169554210792e+01,2.196227315231803257e+00
1.244581891464241430e+01,2.194051140029796620e+00
1.237104170459323171e+01,2.191270520811491984e+00
1.232707329377383587e+01,2.189588812037666976e+00
1.225510970937883393e+01,2.186313726391181156e+00
1.220832767290525567e+01,2.184073531951028713e+00
1.215962008507847791e+01,2.181356931970870328e+00
1.208958205203667546e+01,2.177145625176802657e+00
1.207860465996203381e+01,2.176400137550558611e+00
1.200930188696986001e+01,2.171443343130247783e+00
1.197083643116809526e+01,2.168469801206367897e+00
1.194720523705538007e+01,2.166486548709936510e+00
1.189066462868775353e+01,2.161529754289625238e+00
1.185209081029951861e+01,2.157944344421443894e+00
1.183783953093629293e+01,2.156572959869314410e+00
1.178669663755471220e+01,2.151616165449003137e+00
1.173837431957141142e+01,2.146659371028692309e+00
1.173334518943093840e+01,2.146147754002245112e+00
1.168902402732932444e+01,2.141702576608381037e+00
1.164183139007907286e+01,2.136745782188070208e+00
1.161459956856235820e+01,2.133798578209654462e+00
1.159513187810128443e+01,2.131788987767758936e+00
1.154834383624780081e+01,2.126832193347447664e+00
1.150445938435289150e+01,2.121875398927136835e+00
1.149585394769377800e+01,2.120874941376257539e+00
1.145948474935409855e+01,2.116918604506825563e+00
1.141702329313994113e+01,2.111961810086514291e+00
1.137784547192257634e+01,2.107005015666203462e+00
1.137710832682519779e+01,2.106906936376130801e+00
1.133778538114421863e+01,2.102048221245892190e+00
1.130150964293510540e+01,2.097091426825580918e+00
1.126869800479085804e+01,2.092134632405270089e+00
1.125836270595661937e+01,2.090439255645540229e+00
1.123684743368130690e+01,2.087177837984958817e+00
1.120730288670499419e+01,2.082221043564648433e+00
1.118080288632490493e+01,2.077264249144336716e+00
1.115696688807881820e+01,2.072307454724025888e+00
1.113961708508803738e+01,2.068309933656019339e+00
1.113507540219324277e+01,2.067350660303714616e+00
1.111385465334944556e+01,2.062393865883403343e+00
1.109505688189383221e+01,2.057437071463092515e+00
1.107837721854767565e+01,2.052480277042781243e+00
1.106345599857117179e+01,2.047523482622469970e+00
1.104990741895571560e+01,2.042566688202159142e+00
1.103739104602639998e+01,2.037609893781847870e+00
1.102569259468623208e+01,2.032653099361537041e+00
1.102087146421946073e+01,2.030464241094814604e+00
1.101415696081755158e+01,2.027696304941225769e+00
1.100326445462460256e+01,2.022739510520914497e+00
1.099387055635071953e+01,2.017782716100603668e+00
1.098640780040850551e+01,2.012825921680292396e+00
1.098134012831277317e+01,2.007869127259981568e+00
1.097910942092026687e+01,2.002912332839670295e+00
1.098009497442935434e+01,1.997955538419359245e+00
1.098458598901762606e+01,1.992998743999048195e+00
1.099276839141907303e+01,1.988041949578736922e+00
1.100472741996774495e+01,1.983085155158425872e+00
1.102046499189288831e+01,1.978128360738114822e+00
1.102087146421946073e+01,1.978020509931541548e+00
1.103889713743773981e+01,1.973171566317803549e+00
1.106097161607118196e+01,1.968214771897492721e+00
1.108680742039014788e+01,1.963257977477181448e+00
1.111659553846190462e+01,1.958301183056870398e+00
1.113961708508803916e+01,1.954879867916654135e+00
1.115074609196213729e+01,1.953344388636559348e+00
1.119042347354040423e+01,1.948387594216248075e+00
1.123704658294577996e+01,1.943430799795937025e+00
1.125836270595661937e+01,1.941422519346004183e+00
1.129449300658206212e+01,1.938474005375625975e+00
1.136588213865367081e+01,1.933517210955314702e+00
1.137710832682519779e+01,1.932824546347591488e+00
1.146022284112547318e+01,1.928560416535004096e+00
1.149585394769377800e+01,1.926940765407770151e+00
1.158721085041381293e+01,1.923603622114692380e+00
1.161459956856235820e+01,1.922679539855083775e+00
1.173334518943093840e+01,1.919572294708465909e+00
1.178310055302918258e+01,1.918646827694381551e+00
1.185209081029951683e+01,1.917411705128299282e+00
