R_km,M_sun
9.787108651948324578e+00,1.011211409992984089e+00
9.764034323287287265e+00,1.008857572690615934e+00
9.721416637701398855e+00,1.004482974906056869e+00
9.717640640434879629e+00,1.004051218942523027e+00
9.678798952115508669e+00,9.996139310241205500e-01
9.658129447205505258e+00,9.968910278920620760e-01
9.636181266529620260e+00,9.939142954212969450e-01
9.609804233394996231e+00,9.897308368416010138e-01
9.593563580943730074e+00,9.870172135812169678e-01
9.570208933253857353e+00,9.825706457911399516e-01
9.550945895357843440e+00,9.786622160266332804e-01
9.536301609546276481e+00,9.754104547406790005e-01
9.508328209771953254e+00,9.687784759498658804e-01
9.506224435772180570e+00,9.682502636902179383e-01
9.479604896102932443e+00,9.610900726397568761e-01
9.465710524186063068e+00,9.571192875859405591e-01
9.455186289854379922e+00,9.539298815892959249e-01
9.433265576642122952e+00,9.467696905388348627e-01
9.423092838600174659e+00,9.431863429386515563e-01
9.413833934839397344e+00,9.396094994883739115e-01
9.397024787035988425e+00,9.324493084379128494e-01
9.382037287331158382e+00,9.252891173874517872e-01
9.380475153014284473e+00,9.244848420121951627e-01
9.369588816300915113e+00,9.181289263369907250e-01
9.358384134897612228e+00,9.109687352865297738e-01
9.347883927015869787e+00,9.038085442360687116e-01
9.337857467428396063e+00,8.967749379821144950e-01
9.337693370513331814e+00,8.966483531856076494e-01
9.327856995462200373e+00,8.894881621351465872e-01
9.317589010359350610e+00,8.823279710846856361e-01
9.306770473574150770e+00,8.751677800342245739e-01
9.295390018054987991e+00,8.680075889837635117e-01
9.295239781842507654e+00,8.679179610006487744e-01
9.283337139159245410e+00,8.608473979333025605e-01
9.270831781556085005e+00,8.536872068828414983e-01
9.258103602918193786e+00,8.465270158323804361e-01
9.252622096256617468e+00,8.433909132586130397e-01
9.244976251817481838e+00,8.393668247819193740e-01
9.231796966808005322e+00,8.322066337314584228e-01
9.219212990440869504e+00,8.250464426809973606e-01
9.210004410670729058e+00,8.193014360088942682e-01
9.207421180098986468e+00,8.178862516305362984e-01
9.196524631100636782e+00,8.107260605800753472e-01
9.187723433143917262e+00,8.035658695296142850e-01
9.181464180496302419e+00,7.964056784791532229e-01
9.177989919436621236e+00,7.892454874286922717e-01
9.177162918792804547e+00,7.820852963782312095e-01
9.178372205490626712e+00,7.749251053277701473e-01
9.180645150394257215e+00,7.677649142773091961e-01
9.182945185391771403e+00,7.606047232268481340e-01
9.184476486891794522e+00,7.534445321763870718e-01
9.184823767165234187e+00,7.462843411259261206e-01
9.183910347324660606e+00,7.391241500754650584e-01
9.181872206029996875e+00,7.319639590250039962e-01
9.178941706869077066e+00,7.248037679745429340e-01
9.175378119347453065e+00,7.176435769240819829e-01
9.171440664950406330e+00,7.104833858736209207e-01
9.167386725084838872e+00,7.033231948231598585e-01
9.167386725084838872e+00,7.033231948231598585e-01
9.163674037536962302e+00,6.961630037726989073e-01
9.160343891127428861e+00,6.890028127222378451e-01
9.157676461398999379e+00,6.818426216717767829e-01
9.155985145391257518e+00,6.746824306213156097e-01
9.155619374079165596e+00,6.675222395708547696e-01
9.156961060156687537e+00,6.603620485203937074e-01
9.160413381619441964e+00,6.532018574699326452e-01
9.166381472199503833e+00,6.460416664194716940e-01
9.167386725084838872e+00,6.452127442183779316e-01
9.175285352102003245e+00,6.388814753690106318e-01
