R_km,M_sun
9.935236049199941633e+00,1.407911971380001681e+00
9.947604370582443067e+00,1.402792932500004364e+00
9.958613818266044859e+00,1.397673893620007046e+00
9.967903876026010579e+00,1.392554854740009951e+00
9.975185377239554896e+00,1.387435815860012633e+00
9.980255919231144190e+00,1.382316776980015316e+00
9.982998396686491915e+00,1.377197738100018221e+00
9.983367185563997381e+00,1.372078699220020903e+00
9.981368833639773896e+00,1.366959660340023586e+00
9.977043615085326778e+00,1.361840621460026268e+00
9.970452074224986916e+00,1.356721582580028729e+00
9.961668053556664404e+00,1.351602543700031855e+00
9.950777587937260193e+00,1.346483504820034316e+00
9.937881807185256378e+00,1.341364465940037221e+00
9.923101591138086874e+00,1.336245427060040125e+00
9.914234463781832929e+00,1.333529487573465566e+00
9.905943963935429863e+00,1.331126388180042586e+00
9.886384378257879746e+00,1.326007349300045490e+00
9.865410906818596004e+00,1.320888310420048395e+00
9.843957555304037044e+00,1.315927331534638922e+00
9.843237769350746902e+00,1.315769271540051077e+00
9.818393227187405259e+00,1.310650232660053760e+00
9.793095123177767647e+00,1.305531193780056665e+00
9.773680646826241158e+00,1.301652019006726224e+00
9.767234246472316528e+00,1.300412154900059347e+00
9.740219712348260117e+00,1.295293116020062030e+00
9.713822309550057099e+00,1.290174077140064934e+00
9.703403738348447050e+00,1.288133690927580677e+00
9.687217964807441462e+00,1.285055038260067395e+00
9.660945820985448407e+00,1.279935999380070299e+00
9.635729499876315884e+00,1.274816960500073204e+00
9.633126829870651164e+00,1.274280324243872053e+00
9.610065660578632318e+00,1.269697921620075887e+00
9.585265248352637713e+00,1.264578882740078569e+00
9.562849921392857055e+00,1.259773739856955954e+00
9.561310626814405467e+00,1.259459843860081474e+00
9.536657673172364014e+00,1.254340804980084156e+00
9.512999502587859979e+00,1.249221766100086839e+00
9.492573012915059394e+00,1.244614470220129387e+00
9.490167065641109900e+00,1.244102727220089744e+00
9.466986384925835551e+00,1.238983688340092426e+00
9.445241903209282697e+00,1.233864649460095109e+00
9.425075687142321357e+00,1.228745610580098013e+00
9.422296104437267061e+00,1.227981701111323654e+00
9.405526305035252221e+00,1.223626571700100918e+00
9.387987579559876394e+00,1.218507532820103378e+00
9.372835021903593855e+00,1.213388493940106283e+00
9.360231382907024056e+00,1.208269455060108966e+00
9.352019195959471176e+00,1.204024269141337422e+00
9.350206298677319339e+00,1.203150416180111648e+00
9.342646638488270483e+00,1.198031377300114331e+00
9.338387730923356500e+00,1.192912338420117235e+00
9.337622007122853063e+00,1.187793299540119918e+00
9.340576551508032566e+00,1.182674260660122600e+00
9.347524206395886992e+00,1.177555221780125283e+00
9.352019195959471176e+00,1.175485851507647173e+00
9.358309959857187721e+00,1.172436182900128188e+00
9.373149810343832655e+00,1.167317144020130870e+00
9.392808963990704640e+00,1.162198105140133553e+00
9.417834873512465066e+00,1.157079066260136457e+00
9.422296104437267061e+00,1.156312922467476634e+00
9.447462037794423395e+00,1.151960027380139140e+00
9.483222753244916703e+00,1.146840988500141822e+00
9.492573012915061170e+00,1.145675564453404238e+00
9.525181866099170946e+00,1.141721949620144727e+00
9.562849921392857055e+00,1.137771816556974347e+00
9.574701616759224265e+00,1.136602910740147410e+00
9.632989958277299536e+00,1.131483871860150092e+00
9.633126829870651164e+00,1.131472847747913013e+00
9.703403738348447050e+00,1.126364832980152997e+00
9.773680646826241158e+00,1.122206200579612290e+00
9.793134060156884146e+00,1.121245794100155679e+00
9.843957555304037044e+00,1.118851154311019336e+00
9.914234463781832929e+00,1.116215836595880972e+00
9.917231582139612200e+00,1.116126755220158362e+00
9.984511372259627038e+00,1.114170185899550969e+00
